"name","path","modified","hit"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.50A_RESPONSE_ENRICHMENT_LAYER_20260618_044714\PYTEST_FULL.txt","18/06/2026 04:54:05","Mind"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.50B_PLANNER_CONSUMPTION_20260618_052216\PYTEST_FULL.txt","18/06/2026 05:27:05","action"
"PYTEST_SELECTIVE.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.50B_PLANNER_CONSUMPTION_20260618_052216\PYTEST_SELECTIVE.txt","18/06/2026 05:23:04","action"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.50B_PLANNER_CONSUMPTION_20260618_052221\PYTEST_FULL.txt","18/06/2026 05:27:01","action"
"PYTEST_SELECTIVE.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.50B_PLANNER_CONSUMPTION_20260618_052221\PYTEST_SELECTIVE.txt","18/06/2026 05:23:06","action"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.50C_SIMULATION_CONSUMPTION_20260618_055838\PYTEST_FULL.txt","18/06/2026 06:04:25","Mind"
"P450F_CERTIFICATION_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.50D_E_F_DOMAIN_CANARY_CERTIFICATION_20260618_060618\P450F_CERTIFICATION_SNAPSHOT.txt","18/06/2026 06:11:28","mind"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.50D_E_F_DOMAIN_CANARY_CERTIFICATION_20260618_060618\PYTEST_FULL.txt","18/06/2026 06:11:28","Mind"
"pytest_output.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.82_AUTO_PRIORITIZATION\20260620_205335\pytest_output.txt","20/06/2026 20:53:46","Mind"
"pytest_full.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.82_GREEN_SEAL_RECOVERY_20260620_205559\pytest_full.txt","20/06/2026 20:56:18","Mind"
"pytest_targeted.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.82_GREEN_SEAL_RECOVERY_20260620_205559\pytest_targeted.txt","20/06/2026 20:56:04","Mind"
"pytest_full.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.82_IMPORT_RECOVERY_20260620_205702\pytest_full.txt","20/06/2026 21:07:06","MIND"
"git_after_failure.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P451_FIX_20260618_072656\git_after_failure.txt","18/06/2026 07:27:37","mind"
"git_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P451_FIX_20260618_072656\git_before.txt","18/06/2026 07:26:56","mind"
"GIT_STATUS_BEFORE.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P451_ROUTER_REGISTRY_AUDIT_20260618_071009\GIT_STATUS_BEFORE.txt","18/06/2026 07:10:10","mind"
"MAIN_RETURN_SCAN.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P451_ROUTER_REGISTRY_AUDIT_20260618_071009\MAIN_RETURN_SCAN.txt","18/06/2026 07:10:16","mind"
"MAIN_ROUTER_AUDIT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P451_ROUTER_REGISTRY_AUDIT_20260618_071009\MAIN_ROUTER_AUDIT.txt","18/06/2026 07:10:16","Mind"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P451_ROUTER_REGISTRY_AUDIT_20260618_071009\PYTEST_FULL.txt","18/06/2026 07:10:58","Mind"
"PYTEST.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_14X_LIVE_TRUTH_RECONCILIATION_20260530_073726\PYTEST.txt","03/06/2026 14:44:51","Mind"
"pytest.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_44D_GENERIC_TOPIC_ENTITY_FIX_20260603_151144\pytest.txt","03/06/2026 15:13:13","Mind"
"pytest.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_44E_SEMANTIC_ROUTER_FOLLOWUP_20260603_152803\pytest.txt","03/06/2026 15:29:29","Mind"
"pytest.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_45D_NON_DESTRUCTIVE_V2_20260603_185052\pytest.txt","03/06/2026 18:52:16","Mind"
"capability_scan.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_52_UNIFIED_KERNEL_20260618_074448\capability_scan.txt","18/06/2026 07:45:04","MIND"
"git_status_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_52_UNIFIED_KERNEL_20260618_074448\git_status_before.txt","18/06/2026 07:44:48","mind"
"health.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_53_TEST_HARDENING_20260618_075139\health.txt","18/06/2026 07:51:39","mind"
"git_state.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_56_UNIFIED_KERNEL_20260618_082036\git_state.txt","18/06/2026 08:20:36","mind"
"health.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_56_UNIFIED_KERNEL_20260618_082036\health.txt","18/06/2026 08:20:36","mind"
"code_structure.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_59_DRIVE_ABSORPTION_20260618_083742\code_structure.txt","18/06/2026 08:37:51","Mind"
"domain_map.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_59_DRIVE_ABSORPTION_20260618_083742\domain_map.txt","18/06/2026 08:37:53","action"
"file_index.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_59_DRIVE_ABSORPTION_20260618_083742\file_index.txt","18/06/2026 08:37:50","Mind"
"memory_files.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63B_RUNTIME_ENTRYPOINT_20260618_105237\memory_files.txt","18/06/2026 10:53:09","Mind"
"memory_usage.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63B_RUNTIME_ENTRYPOINT_20260618_105237\memory_usage.txt","18/06/2026 10:54:28","Mind"
"router_callers.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63B_RUNTIME_ENTRYPOINT_20260618_105237\router_callers.txt","18/06/2026 10:53:53","Mind"
"entrypoints.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63C_COGNITIVE_KERNEL_MAPPING_20260618_105929\entrypoints.txt","18/06/2026 10:59:56","Mind"
"graph_capabilities.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63C_COGNITIVE_KERNEL_MAPPING_20260618_105929\graph_capabilities.txt","18/06/2026 10:59:58","Mind"
"memory_capabilities.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63C_COGNITIVE_KERNEL_MAPPING_20260618_105929\memory_capabilities.txt","18/06/2026 10:59:57","Mind"
"pytest.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63C_COGNITIVE_KERNEL_MAPPING_20260618_105929\pytest.txt","18/06/2026 11:00:03","Mind"
"semantic_capabilities.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63C_COGNITIVE_KERNEL_MAPPING_20260618_105929\semantic_capabilities.txt","18/06/2026 10:59:58","Mind"
"memory_refs.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63D_WHATSAPP_EXECUTION_TRACE_20260618_110356\memory_refs.txt","18/06/2026 11:03:56","mind"
"pipeline_refs.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63D_WHATSAPP_EXECUTION_TRACE_20260618_110356\pipeline_refs.txt","18/06/2026 11:03:56","action"
"pytest_whatsapp.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63D_WHATSAPP_EXECUTION_TRACE_20260618_110356\pytest_whatsapp.txt","18/06/2026 11:03:59","Mind"
"runtime_smoke.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63D_WHATSAPP_EXECUTION_TRACE_20260618_110356\runtime_smoke.txt","18/06/2026 11:59:52","mind"
"whatsapp_execution_block.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63D_WHATSAPP_EXECUTION_TRACE_20260618_110356\whatsapp_execution_block.txt","18/06/2026 11:03:57","mind"
"whatsapp_imports.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63D_WHATSAPP_EXECUTION_TRACE_20260618_110356\whatsapp_imports.txt","18/06/2026 11:03:56","action"
"dynamic_trace.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63F_COGNITIVE_PIPELINE_TRACE_20260618_120518\dynamic_trace.txt","18/06/2026 12:05:32","Mind"
"short_memory_full.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63F_COGNITIVE_PIPELINE_TRACE_20260618_120518\short_memory_full.txt","18/06/2026 12:05:19","order"
"dynamic_trace.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63F_COGNITIVE_PIPELINE_TRACE_20260618_120614\dynamic_trace.txt","18/06/2026 12:06:21","Mind"
"short_memory_full.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63F_COGNITIVE_PIPELINE_TRACE_20260618_120614\short_memory_full.txt","18/06/2026 12:06:15","order"
"dynamic_trace.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63F_RERUN_ROOT_OK_20260618_121857\dynamic_trace.txt","18/06/2026 12:20:08","Mind"
"memory_influence_ab.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63G_MEMORY_INFLUENCE_AB_20260618_122713\memory_influence_ab.txt","18/06/2026 12:27:46","MIND"
"whatsapp_override_trace.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63H_WHATSAPP_OVERRIDE_TRACE_20260618_123321\whatsapp_override_trace.txt","18/06/2026 12:34:09","Mind"
"ab_test_after_patch.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63I_CONTINUITY_PROMPT_FIX_20260618_124326\ab_test_after_patch.txt","18/06/2026 12:43:44","MIND"
"collapse_prompt_locations.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63I_CONTINUITY_PROMPT_FIX_20260618_124326\collapse_prompt_locations.txt","18/06/2026 12:43:26","MIND"
"pytest_targeted.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63I_CONTINUITY_PROMPT_FIX_20260618_124326\pytest_targeted.txt","18/06/2026 12:43:57","Mind"
"ab_test_after_patch.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63J_EXPAND_CONTINUITY_INTENT_20260618_124829\ab_test_after_patch.txt","18/06/2026 12:48:58","MIND"
"smoke.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63J_EXPAND_CONTINUITY_INTENT_20260618_124829\smoke.txt","18/06/2026 12:49:02","MIND"
"contract_snapshot.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63K_MEMORY_WHATSAPP_CONTRACT_LOCK_20260618_125441\contract_snapshot.txt","18/06/2026 12:57:00","MIND"
"dead_code_ast_report.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63L_DEAD_CODE_AUDIT_20260618_125856\dead_code_ast_report.txt","18/06/2026 12:58:58","MIND"
"dead_code_markers.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63L_DEAD_CODE_AUDIT_20260618_125856\dead_code_markers.txt","18/06/2026 12:58:57","mind"
"patch_result.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63M_SURGICAL_DEAD_CODE_CLEANUP_20260618_132525\patch_result.txt","18/06/2026 13:25:53","mind"
"snapshot_after.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63M_SURGICAL_DEAD_CODE_CLEANUP_20260618_132525\snapshot_after.txt","18/06/2026 13:26:16","MIND"
"snapshot_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_63M_SURGICAL_DEAD_CODE_CLEANUP_20260618_132525\snapshot_before.txt","18/06/2026 13:25:52","MIND"
"memory_influence_runtime.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_64A_MEMORY_CONSOLIDATION_AUDIT_20260618_133005\memory_influence_runtime.txt","18/06/2026 13:30:23","action"
"memory_inventory.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_64A_MEMORY_CONSOLIDATION_AUDIT_20260618_133005\memory_inventory.txt","18/06/2026 13:30:06","Mind"
"memory_influence_runtime.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_64A_MEMORY_CONSOLIDATION_AUDIT_20260618_133246\memory_influence_runtime.txt","18/06/2026 13:32:56","action"
"memory_inventory.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_64A_MEMORY_CONSOLIDATION_AUDIT_20260618_133246\memory_inventory.txt","18/06/2026 13:32:47","Mind"
"classification_summary.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_64B_REAL_MEMORY_DEPENDENCY_GRAPH_20260618_135127\classification_summary.txt","18/06/2026 13:51:34","mind"
"dependency_graph_report.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_64B_REAL_MEMORY_DEPENDENCY_GRAPH_20260618_135127\dependency_graph_report.txt","18/06/2026 13:51:34","mind"
"dependency_graph_report_source.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_64C_MEMORY_QUARANTINE_MANIFEST_20260618_135609\dependency_graph_report_source.txt","18/06/2026 13:51:34","mind"
"memory_quarantine_manifest_output.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_64C_MEMORY_QUARANTINE_MANIFEST_20260618_135609\memory_quarantine_manifest_output.txt","18/06/2026 13:56:09","mind"
"marker_validation.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_64D_FIX_RESTORE_WHATSAPP_20260618_140532\marker_validation.txt","18/06/2026 14:05:33","MIND"
"selected_whatsapp_backup.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_64D_FIX_RESTORE_WHATSAPP_20260618_140532\selected_whatsapp_backup.txt","18/06/2026 14:05:32","Mind"
"SUMMARY.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_64D_FIX_RESTORE_WHATSAPP_20260618_140532\SUMMARY.txt","18/06/2026 14:07:05","Mind"
"pytest_whatsapp_files.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_64D_MEMORY_MANIFEST_CONTRACT_20260618_140159\pytest_whatsapp_files.txt","18/06/2026 14:02:32","Mind"
"drive_kg_inventory.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65A_DRIVE_KG_CONSUMPTION_AUDIT_20260618_141312\drive_kg_inventory.txt","18/06/2026 14:13:13","Mind"
"runtime_consumption_probe.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65A_DRIVE_KG_CONSUMPTION_AUDIT_20260618_141312\runtime_consumption_probe.txt","18/06/2026 14:13:20","MIND"
"function_probe.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65C_RETRIEVAL_PATH_TRACE_20260618_142010\function_probe.txt","18/06/2026 14:20:13","Mind"
"ingestion_modules.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65C_RETRIEVAL_PATH_TRACE_20260618_142010\ingestion_modules.txt","18/06/2026 14:20:11","Mind"
"memory_graph_full.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65C_RETRIEVAL_PATH_TRACE_20260618_142010\memory_graph_full.txt","18/06/2026 14:20:10","order"
"retrieval_direct_probe.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65C_RETRIEVAL_PATH_TRACE_20260618_142010\retrieval_direct_probe.txt","18/06/2026 14:20:16","Mind"
"semantic_provider_full.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65C_RETRIEVAL_PATH_TRACE_20260618_142010\semantic_provider_full.txt","18/06/2026 14:20:10","order"
"smoke.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65D_SEMANTIC_RETRIEVAL_BRIDGE_20260618_142517\smoke.txt","18/06/2026 14:25:32","MIND"
"post_patch_smoke.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65E_REAL_RETRIEVAL_DATA_VALIDATION_20260618_142901\post_patch_smoke.txt","18/06/2026 14:29:21","Mind"
"retrieval_data_audit.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65E_REAL_RETRIEVAL_DATA_VALIDATION_20260618_142901\retrieval_data_audit.txt","18/06/2026 14:29:13","Mind"
"semantic_provider_full.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65F_EMBEDDING_PROVIDER_DB_AUDIT_20260618_143821\semantic_provider_full.txt","18/06/2026 14:38:21","order"
"find_promote_env.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65J_FIND_EXISTING_SECRETS_PROMOTE_ENV_20260618_145717\find_promote_env.txt","18/06/2026 14:57:39","Mind"
"SUMMARY.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65J_FIND_EXISTING_SECRETS_PROMOTE_ENV_20260618_145717\SUMMARY.txt","18/06/2026 14:58:39","MIND"
"supabase_rest_discovery.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_65K_SUPABASE_REST_DISCOVERY_20260618_150622\supabase_rest_discovery.txt","18/06/2026 15:06:29","mind"
"p467_471_audit_output.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_66_71_CONSOLIDATED_MIND_CORE_20260618_183503\p467_471_audit_output.txt","18/06/2026 18:35:05","MIND"
"SUMMARY.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_66_71_CONSOLIDATED_MIND_CORE_20260618_183503\SUMMARY.txt","18/06/2026 18:36:30","MIND"
"pytest_p465o.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_72C_CAPABILITY_BRIDGE_PIPELINE_AUX_20260618_195205\pytest_p465o.txt","18/06/2026 19:52:50","Mind"
"pytest_p472c.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_72C_CAPABILITY_BRIDGE_PIPELINE_AUX_20260618_195205\pytest_p472c.txt","18/06/2026 19:52:34","Mind"
"real_signatures.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_72C_CAPABILITY_BRIDGE_PIPELINE_AUX_20260618_195205\real_signatures.txt","18/06/2026 19:52:06","action"
"smoke.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_72C_CAPABILITY_BRIDGE_PIPELINE_AUX_20260618_195205\smoke.txt","18/06/2026 19:52:19","Mind"
"smoke.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_72D_ASYNC_SAFE_CAPABILITY_BRIDGE_20260618_200455\smoke.txt","18/06/2026 20:04:59","MIND"
"smoke.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_73B_READY_CAPABILITY_BRIDGE_20260618_201510\smoke.txt","18/06/2026 20:15:24","MIND"
"capability_code_map.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_73B_READY_INTEGRATION_20260618_201623\capability_code_map.txt","18/06/2026 20:16:28","Mind"
"inventory_files.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_73B_READY_INTEGRATION_20260618_201623\inventory_files.txt","18/06/2026 20:16:23","Mind"
"P4_73B_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_73B_READY_INTEGRATION_20260618_201623\P4_73B_SNAPSHOT.txt","18/06/2026 20:17:02","Mind"
"pytest_focus.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_73C_READY_INTEGRATION_EXECUTION_20260618_202947\pytest_focus.txt","18/06/2026 20:29:53","Mind"
"smoke.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_74A_CAPABILITY_ORCHESTRATOR_20260618_213448\smoke.txt","18/06/2026 21:35:00","MIND"
"smoke.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_74B_ORCHESTRATOR_DIAGNOSTIC_MODE_20260618_214247\smoke.txt","18/06/2026 21:42:55","MIND"
"runner_output.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_74C_ORCHESTRATOR_DIAGNOSTIC_RUNNER_20260618_215349\runner_output.txt","18/06/2026 21:53:58","MIND"
"full_deep_absorption_output.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_78_80_FULL_DRIVE_DEEP_ABSORPTION_20260619_151810\full_deep_absorption_output.txt","19/06/2026 15:18:11","Mind"
"pytest_p479.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_78_80_FULL_DRIVE_DEEP_ABSORPTION_20260619_151810\pytest_p479.txt","19/06/2026 15:18:15","action"
"SUMMARY.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_78_80_FULL_DRIVE_DEEP_ABSORPTION_20260619_151810\SUMMARY.txt","19/06/2026 15:19:21","action"
"mind_strategy.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_78_80_FULL_DRIVE_DEEP_ABSORPTION_20260619_151810\smoke_drive_docs\mind_strategy.txt","19/06/2026 15:18:10","MIND"
"pytest_p479.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_81_RUNTIME_REVIEW_QUEUE_20260619_152904\pytest_p479.txt","19/06/2026 15:29:14","action"
"session.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_ALWAYS_ON_20260618_082203\session.log","18/06/2026 09:01:59","Mind"
"heartbeat.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_LIVE_MONITOR_20260618_080516\heartbeat.log","18/06/2026 08:19:34","mind"
"live.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_LIVE_MONITOR_20260618_080516\live.log","18/06/2026 08:20:55","Mind"
"health.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_NO_CLOSE_20260618_080315\health.txt","18/06/2026 08:03:16","mind"
"session.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_NO_CLOSE_20260618_080315\session.log","18/06/2026 08:03:31","Mind"
"health.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_RECOVERY_20260618_075917\health.txt","18/06/2026 07:59:17","mind"
"health.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4_STABLE_RUN_20260618_080041\health.txt","18/06/2026 08:00:41","mind"
"P5_12_INPUT_SCAN_FILES.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P5_12_DRIVE_SCAN_VS_MIND_BRAIN_MAP_20260612_080651\P5_12_INPUT_SCAN_FILES.txt","12/06/2026 08:06:55","Mind"
"P7_10_ISOLATED_ADAPTER_TESTS.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P7_10_RUN_ISOLATED_ADAPTER_TESTS_20260615_204937\P7_10_ISOLATED_ADAPTER_TESTS.log","15/06/2026 20:49:39","Mind"
"P7_10_ISOLATED_ADAPTER_TESTS.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P7_10_RUN_ISOLATED_ADAPTER_TESTS_20260615_205118\P7_10_ISOLATED_ADAPTER_TESTS.log","15/06/2026 20:51:20","Mind"
"P7_10_ISOLATED_ADAPTER_TESTS.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P7_10_RUN_ISOLATED_ADAPTER_TESTS_20260615_205151\P7_10_ISOLATED_ADAPTER_TESTS.log","15/06/2026 20:51:53","Mind"
"P7_11_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P7_11_FULL_REGRESSION_AFTER_ISOLATED_ADAPTERS_20260615_205210\P7_11_FULL_REGRESSION.log","15/06/2026 20:54:00","Mind"
"P7_6_PYTEST_FULL_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P7_6_BASELINE_REGRESSION_AFTER_TEST_SCAFFOLD_20260615_203414\P7_6_PYTEST_FULL_REGRESSION.log","15/06/2026 20:36:02","Mind"
"P8_10_POST_GAIN_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_10_GAIN_VALIDATION_20260616_073333\P8_10_POST_GAIN_REGRESSION.log","16/06/2026 07:35:16","Mind"
"P8_11_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_11_CONTROLLED_ACTIVE_DRY_RUN_REVIEW_20260616_073545\P8_11_REGRESSION.log","16/06/2026 07:37:22","Mind"
"P8_11_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_11_CONTROLLED_ACTIVE_DRY_RUN_REVIEW_20260616_074048\P8_11_REGRESSION.log","16/06/2026 07:42:30","Mind"
"P8_11_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_11_CONTROLLED_ACTIVE_DRY_RUN_REVIEW_20260616_095821\P8_11_REGRESSION.log","16/06/2026 10:00:08","Mind"
"P8_11_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_11_CONTROLLED_ACTIVE_DRY_RUN_REVIEW_20260616_112835\P8_11_REGRESSION.log","16/06/2026 11:30:16","Mind"
"P8_12_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_12_PLANNER_LIMITED_ACTIVE_FLAG_DESIGN_20260616_113114\P8_12_REGRESSION.log","16/06/2026 11:32:54","Mind"
"P8_13_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P8_13_PLANNER_LIMITED_ACTIVE_DRY_RUN_TEST_20260616_125923\P8_13_REGRESSION.log","16/06/2026 13:01:17","Mind"
